"IDENTIFIER","AU APPLICATION NUMBER","SERIAL NUMBER","PCT APPLICATION NUMBER","WIPO APPLICATION NUMBER","TITLE","TYPE","FILING DATE","EARLIEST PRIORITY DATE","STATUS","INVENTORS","APPLICANTS","AGENTS","FIRST IPC MARK"
"2012248158","2012248158","","PCT/JP2012/061795","WO2012/148003","Anti-human receptor-type protein tyrosine phosphatase sigma antibody","STANDARD","2012-04-27","2011-04-28","GRANTED","Yamazaki, Tomohide; Zhao, Jing; Ishida, Koji; Shibata, Yasue; Cho, Minkwon; Endo, Mayuki","SBI Biotech Co., Ltd.","Davies Collison Cave Pty Ltd","G01N33/68"
"2012248082","2012248082","","PCT/CA2012/000406","WO2012/145837","Methods of purifying viruses using gel permeation chromatography","STANDARD","2012-04-27","2011-04-29","GRANTED","Coffey, Matthew C.; Hagerman, Allison; Kapadia, Roxna; Serl, Sarah","Oncolytics Biotech Inc.","Griffith Hack","C12N7/02"
"2012299617","2012299617","","PCT/KR2012/003206","WO2013/027914","Apparatus for treating food waste and extracting bio oil","STANDARD","2012-04-26","2011-08-24","LAPSED","Lim, Won Im","G&P Biotech Co., Ltd","MCINTOSH IP PATENTS PTY. LTD.","B09B3/00"
"2012241521","2012241521","","PCT/IB2012/000933","WO2012/140519","Methods and systems for harvesting cells","STANDARD","2012-04-15","2011-04-15","GRANTED","Kasuto, Harel; Drori-Carmi, Nirit; Zohar, Barak","PLURI BIOTECH LTD","Collison & Co","C12N5/00"
"2012241955","2012241955","","PCT/EP2012/056408","WO2012/139993","1,3 oxazines as BACE1 and/or BACE2 inhibitors","STANDARD","2012-04-10","2011-04-11","LAPSED","Hilpert, Hans; Wostl, Wolfgang","F. HOFFMANN-LA ROCHE AG; Siena Biotech S.p.A","Spruson & Ferguson","C07D265/08"
"2012236106","2012236106","","PCT/US2012/031803","WO2012/135812","Treatment for dermatological pathologies","STANDARD","2012-04-02","2011-04-01","CEASED","Simard, John","Janssen Biotech, Inc.","Spruson & Ferguson","A61K39/395"
"2012233246","2012233246","","PCT/JP2012/058636","WO2012/133802","Novel furanone derivative","STANDARD","2012-03-30","2011-03-31","GRANTED","Irie, Takayuki; Sawa, Ayako; Sawa, Masaaki; Asami, Tokiko; Funakoshi, Yoko; Tanaka, Chika","Carna Biosciences, Inc.","Griffith Hack","C07D471/04"
"2012100295","2012100295","","","","Non-codeine opioid analgesic process and formulations","INNOVATION","2012-03-16","2006-03-15","EXPIRED","Keane, Michael","Biotech Pharmaceuticals Pty Ltd","FPA Patent Attorneys Pty Ltd","A61K9/20"
"2012223756","2012223756","","PCT/NZ2012/000029","WO2012/118388","Peptide-lipid constructs and their use in a Fc-function assay","STANDARD","2012-03-05","2011-03-03","LAPSED","Henry, Stephen Micheal; Komarraju, Venkata Sarvani","KODE BIOTECH LIMITED","Parker, Stephen Robert","G01N33/555"
"2012201276","2012201276","","","","Medicine injection devices and methods","STANDARD","2012-03-02","2004-12-06","LAPSED","Wyrick, Rondal E.","Washington Biotech Corporation","Pizzeys Patent and Trade Mark Attorneys Pty Ltd","A61M5/20"
"2012225088","2012225088","","PCT/CN2012/071825","WO2012/119524","Preparation method of new recombinant antibacterial polypeptide medicine","STANDARD","2012-03-01","2011-03-04","CEASED","Qiu, Xiaoqing; Li, Rongqi; Zhang, Xiangli; Zhang, Xiaofeng","Creative Trio Biotech (Beijing) Co., Ltd.","Davies Collison Cave Pty Ltd","C12P21/00"
"2012201042","2012201042","","","","Volumetric grafts for treatment of fistulae and related methods and systems","STANDARD","2012-02-22","2005-04-29","GRANTED","Fette, Clay D.; Hiles, Michael C.; Graham, Matthew R.; Obermiller, F. Joseph","Cook Biotech Incorporated","Phillips Ormonde Fitzpatrick","A61B17/00"
"2012200980","2012200980","","","","Compositions and methods of use of phorbol esters ","STANDARD","2012-02-20","2007-01-31","CEASED","Chang, Richard; Han, Zheng Tao","Biosuccess Biotech Co., Ltd.","Griffith Hack","A01N43/00"
"2012200775","2012200775","","","","IL-1alpha Abs and methods of use","STANDARD","2012-02-09","2008-05-30","GRANTED","Simard, John","Janssen Biotech, Inc.","Spruson & Ferguson","C07K16/00"
"2012212079","2012212079","","PCT/US2012/023696","WO2012/106560","Tailored oils produced from recombinant oleaginous microorganisms","STANDARD","2012-02-02","2011-02-02","GRANTED","Franklin, Scott; Somanchi, Aravind; Wee, Janice; Rudenko, George; Moseley, Jeffrey; Rakitsky, Walt; Zhao, Xinhua; Bhat, Riyaz","Corbion Biotech, Inc.","Griffith Hack","C12P7/64"
"2012208283","2012208283","","PCT/IL2012/000032","WO2012/098546","Antioxidant, anti-inflammatory, anti-radiation, metal chelating compounds and uses thereof","STANDARD","2012-01-19","2011-01-20","CEASED","Mograbi, Josef; Atlas, Daphne; Keynan, Shoshana","ONEDAY - BIOTECH AND PHARMA LTD.; Yissum Research Development Company of the Hebrew University of Jerusalem Ltd.","Pipers Intellectual Property","C07K5/10"
"2012204630","2012204630","","PCT/MY2012/000001","WO2012/093929","Reduced sodium composition","STANDARD","2012-01-05","2011-01-06","CEASED","Henry, Christiani Jeya Kumar; V. Marnickavasagar, M. Rajendran a/l","Holista Biotech SDN. BHD.","FB Rice Pty Ltd","A23L1/237"
"2011384896","2011384896","","PCT/CN2011/085015","WO2013/097173","Method and primer set for detecting mutation","STANDARD","2011-12-30","2011-12-30","CEASED","Huang, Jr-Kai; Chen, Chi-Kuan; Wang, Tao-Yeuan","Hong Jing Biotech Inc.","Patent Attorney Services","C12Q1/68"
"2011354895","2011354895","","PCT/JP2011/080219","WO2012/096129","Agri-horticultural pest control compositions comprising 4- (3-butynyl)aminopyrimidine derivatives","STANDARD","2011-12-27","2011-01-14","CEASED","Sakai, Masaaki; Matsumura, Tomoaki; Midorikawa, Satohiro; Nomoto, Takashi; Muraki, Tomoko; Katsuki, Ryutaro","SDS Biotech K. K.","FB Rice Pty Ltd","A01N43/54"
"2011350804","2011350804","","PCT/JP2011/080105","WO2012/090950","Plant having improved resistivity or sensitivity to 4-HPPD inhibitor","STANDARD","2011-12-26","2010-12-28","GRANTED","Kato, Hiroshi; Maeda, Hideo; Sunohara, Yoshihiro; Ando, Ikuo; Oshima, Masahiro; Kawata, Motoshige; Yoshida, Hitoshi; Hirose, Sakiko; Kawagishi, Makiko; Taniguchi, Yojiro; Murata, Kazumasa; Maeda, Hiroaki; Yamada, Yuji; Sekino, Keisuke; Yamazaki, Akihiko","National Research and Development Agency National Agriculture and Food Research Organization; SDS Biotech K.K.","Davies Collison Cave Pty Ltd","C12N15/29"
"2011347211","2011347211","","PCT/EP2011/073837","WO2012/085229","Molecular biomarkers for predicting response to tyrosine kinase inhibitors in lung cancer","STANDARD","2011-12-22","2010-12-22","LAPSED","Taron Roca, Miguel; Rosell Costa, Rafael","Pangaea Biotech, S.L.","Collison & Co","C12Q1/68"
"2011348202","2011348202","","PCT/US2011/066739","WO2012/088379","Methods for treating metabolic disorders and obesity with GIP and GLP-1 receptor-active glucagon-based peptides","STANDARD","2011-12-22","2010-12-22","LAPSED","Vignati, Louis; Dimarchi, Richard D.","Marcadia Biotech, Inc.","Wrays","A61K38/26"
"2011349719","2011349719","","PCT/US2011/065174","WO2012/087746","Active protease-resistant antibody Fc mutants","STANDARD","2011-12-15","2010-12-23","CEASED","Strohl, William; Jordan, Robert; Brezski, Randall","Janssen Biotech, Inc.","Spruson & Ferguson","A61K39/00"
"2011341776","2011341776","","PCT/SE2011/051504","WO2012/082056","Novel biomarker and uses thereof in diagnosis, treatment of autism","STANDARD","2011-12-13","2010-12-16","CEASED","Momeni, Naghi; Persson, Bengt  L.","Autism Biotech Limited","FB Rice Pty Ltd","C07K14/47"
"2011338550","2011338550","","PCT/US2011/063588","WO2012/078669","Quilted implantable graft","STANDARD","2011-12-06","2010-12-10","GRANTED","Patel, Umesh H.; Miller, Jeffrey; Fearnot, Neal  E.; Bleyer, Mark  W.","Cook Biotech Incorporated","Phillips Ormonde Fitzpatrick","A61L27/36"
"2011336358","2011336358","","PCT/US2011/063117","WO2012/075420","Nitric oxide treatments","STANDARD","2011-12-02","2010-12-03","GRANTED","Fine, David H.; Roscigno, Robert F.; Vasquez, Gregory; Johnson, Bryan; Denton, Ryan","VERO Biotech LLC.","Spruson & Ferguson","A61K33/00"
"2011336413","2011336413","","PCT/US2011/063040","WO2012/075379","Liquid viral formulations","STANDARD","2011-12-02","2010-12-02","GRANTED","Coffey, Matthew C.; Serl, Sarah; Pavliv, Leo","Oncolytics Biotech Inc.","Griffith Hack","A61K9/08"
"2011336410","2011336410","","PCT/US2011/063037","WO2012/075376","Lyophilized viral formulations","STANDARD","2011-12-02","2010-12-02","GRANTED","Coffey, Matthew C.; Serl, Sarah; Pavliv, Leo","Oncolytics Biotech Inc.","Griffith Hack","A61K9/08"
"2011353949","2011353949","","PCT/JP2011/077694","WO2012/093533","Agent for improving milk yield and/or milk quality of ruminants, preventive or therapeutic agent for perinatal disease, and agent for improving reproductive efficiency","STANDARD","2011-11-30","2011-01-07","GRANTED","Kaneda, Koichi; Mochizuki, Masami","SDS Biotech K.K.","FB Rice Pty Ltd","A61K31/05"
"2011101558","2011101558","","","","Crystalline forms of 6-(1H-imadazol-1-YL)-2-phenylquinazoline","INNOVATION","2011-11-29","2009-06-04","EXPIRED","Giordani, Antonio; Mandelli, Stefano; Porta, Francesca; Ghirri, Matteo; Rovati, Claudio","Rottapharm Biotech S.r.l.","Phillips Ormonde Fitzpatrick","C07D403/04"
"2011904902","2011904902","","","","Extra-corporeal bioreactor method","PROVISIONAL","2011-11-24","","LAPSED","Sheehan, Timothy; Johnston, Antony","Vera Biotech","Vera Biotech",""
"2011253602","2011253602","","","","Conversion of nitrogen dioxide (NO2) to nitric oxide (NO)","STANDARD","2011-11-22","2004-08-18","CEASED","Rounbehler, David R.; Fine, David H.","VERO Biotech LLC.","Spruson & Ferguson","A61M15/00"
"2011323288","2011323288","","PCT/US2011/059224","WO2012/061647","Microbial oils with lowered pour points, dielectric fluids produced therefrom, and related methods","STANDARD","2011-11-03","2010-11-03","GRANTED","Franklin, Scott; Lu, Wenhua; Rakitsky, Walter; Rodriguez, Felipe Arana; Rudenko, George; Wee, Janice; Zhao, Xinhua","Corbion Biotech, Inc.","Griffith Hack","C11B1/02"
"2011904360","2011904360","","","","Preparation Method","PROVISIONAL","2011-10-21","","LAPSED","Not Given","AgriGen Biotech Pty. Ltd; Cotton Seed Distributors Ltd.","Griffith Hack",""
"2011317203","2011317203","","PCT/US2011/056737","WO2012/054501","Human multipotent embryonic stem cell-like progenitor cells","STANDARD","2011-10-18","2010-10-18","CEASED","Tzu-Bi Shih, Daniel","Sunshine Life Science & Technology Corp.","Griffith Hack","C12N5/077"
"2011315244","2011315244","","PCT/GB2011/001487","WO2012/049465","Assay device","STANDARD","2011-10-17","2010-10-15","CEASED","Minter, Stephen John; Patsos, Georgios","Revolugen Limited","FB Rice Pty Ltd","C12Q1/68"
"2011313847","2011313847","","PCT/US2011/055606","WO2012/051111","Human oncostatin M antibodies and methods of use","STANDARD","2011-10-10","2010-10-13","GRANTED","Almagro, Juan Carlos; Dubell, William; Fransson, Johan; Pardinas, Jose; Raghunathan, Gopalan","Janssen Biotech, Inc.","Spruson & Ferguson","C07K16/24"
"2011313913","2011313913","","PCT/US2011/055568","WO2012/051097","Methods and compositions for inducing a T-cell response to Plasmodium species","STANDARD","2011-10-10","2010-10-10","LAPSED","Lauer, Peter M.; Brockstedt, Dirk G.; Dubensky, Thomas W.","Aduro BioTech","FB Rice Pty Ltd","A61K39/015"
"2011361700","2011361700","","PCT/US2011/054257","WO2012/121754","Non-aqueous high concentration reduced viscosity suspension formulations of antibodies","STANDARD","2011-09-30","2011-03-09","CEASED","Dai, Weiguo; Hill, Beth; Liu, Kui; Mieczkowski, Carl","Janssen Biotech Inc.","Spruson & Ferguson","A61K39/395"
"2011226926","2011226926","","","","Alzheimer's disease treatment method","STANDARD","2011-09-28","2003-05-08","LAPSED","Sarasa Barrio, Manuel","Araclon Biotech, S.L.","Davies Collison Cave Pty Ltd","A61K39/395"
"2011314156","2011314156","","PCT/US2011/053483","WO2012/050836","Devices and methods for treating fistulae and other bodily openings and passageways","STANDARD","2011-09-27","2010-09-28","LAPSED","Agnew, Charles W.; Duncan, Mark; Johnson, Chad E.","Cook Biotech Incorporated","Phillips Ormonde Fitzpatrick","A61L31/14"
"2011306575","2011306575","","PCT/MY2011/000206","WO2012/039598","Method for processing food product and food product thereof","STANDARD","2011-09-22","2010-09-24","CEASED","Henry, Christiani Jeya Kumar; V. Marnickavasagar, M. Rajendran a/I","Holista Biotech Sdn. Bhd.","FB Rice Pty Ltd","A23L29/25"
"2011303475","2011303475","","PCT/IB2011/054058","WO2012/035516","Fulvestrant compositions and methods of use","STANDARD","2011-09-16","2010-09-16","GRANTED","Swart, Henk","Shimoda Biotech (Pty) Ltd","Davies Collison Cave Pty Ltd","A61K31/565"
"2011302371","2011302371","","PCT/US2011/051159","WO2012/037004","Anti-tumor/cancer heterologous acellular collagenous preparations and uses thereof","STANDARD","2011-09-12","2010-09-13","LAPSED","Suckow, Mark A.; Hiles, Michael C.","Cook Biotech; The University of Notre Dame","Pizzeys Patent and Trade Mark Attorneys Pty Ltd","A61K35/22"
"2011314299","2011314299","","PCT/US2011/051171","WO2012/050701","Compositions and methods for augmenting kidney function","STANDARD","2011-09-12","2010-09-27","GRANTED","Ranganathan, Natarajan","Kibow Biotech, Inc.","FB Rice Pty Ltd","A01N63/00"
"2011221386","2011221386","","","","Stable injectable diclofenac compositions","STANDARD","2011-09-07","2004-03-10","CEASED","Penkler, Lawrence John","Shimoda Biotech (Pty) Ltd","Phillips Ormonde Fitzpatrick","A61K47/18"
"2011293554","2011293554","","PCT/US2011/048747","WO2012/027324","Treatment for neoplastic diseases","STANDARD","2011-08-23","2010-08-23","GRANTED","Simard, John","XBiotech Inc.","Spruson & Ferguson","A61K38/17"
"2011296381","2011296381","","PCT/US2011/048127","WO2012/030538","Differentiation of human embryonic stem cells","STANDARD","2011-08-17","2010-08-31","GRANTED","Fryer, Benjamin","Janssen Biotech, Inc.","RnB IP Pty Ltd","C12N5/02"
"2011296382","2011296382","","PCT/US2011/048129","WO2012/030539","Differentiation of human embryonic stem cells","STANDARD","2011-08-17","2010-08-31","GRANTED","Rezania, Alireza","Janssen Biotech, Inc.","RnB IP Pty Ltd","C12N5/02"
"2011296383","2011296383","","PCT/US2011/048131","WO2012/030540","Differentiation of pluripotent stem cells","STANDARD","2011-08-17","2010-08-31","GRANTED","Rezania, Alireza","Janssen Biotech, Inc.","RnB IP Pty Ltd","C12N5/02"
"2011289379","2011289379","","PCT/US2011/047410","WO2012/021698","Treatment of diabetes with pancreatic endocrine precursor cells","STANDARD","2011-08-11","2010-08-12","LAPSED","Xu, Jean","Janssen Biotech, Inc.","Spruson & Ferguson","A61K35/12"
"2011287625","2011287625","","PCT/EP2011/063281","WO2012/016978","Glycolipid for treatment of ischemia reperfusion injury","STANDARD","2011-08-02","2010-08-04","LAPSED","Molteni, Monica","Bluegreen Biotech S.R.L.","Spruson & Ferguson","C08B37/00"
"2011284357","2011284357","","PCT/IB2011/053345","WO2012/014165","A method of managing broncho-constrictive condition","STANDARD","2011-07-27","2010-07-28","GRANTED","Bhaskaran, Sunil; Vishwaraman, Mohan","Indus Biotech Private Limited","Spruson & Ferguson","A61K31/352"
"2011204886","2011204886","","","","Methods for the Dietary Management of Irritable Bowel Syndrome and Carbohydrate Malabsorption","STANDARD","2011-07-20","2003-12-05","LAPSED","Farmer, Sean; Lefkowitz, Andrew R.","Ganeden Biotech, Incorporated","Spruson & Ferguson","A01N63/00"
"2011369800","2011369800","","PCT/IB2011/053148","WO2012/164356","A method of managing hypercortisolemia, headache disorders, neuropathic pain and related disorders","STANDARD","2011-07-14","2011-06-02","GRANTED","Bhaskaran, Sunil; Vishwaraman, Mohan","Indus Biotech Private Limited","Spruson & Ferguson","A61K31/702"
"2011275749","2011275749","","PCT/EP2011/061557","WO2012/004367","Agonistic antibody to CD27","STANDARD","2011-07-07","2010-07-09","GRANTED","Van Eenennaam, Hans; Mulder, Winfried Robert; Borst, Jannetje Geertruida; Veraar, Aartje Maria Elizabeth; Vink, Paul Maria Frederikus","Aduro Biotech Holdings, Europe B.V.","Spruson & Ferguson","C07K16/24"
"2011275720","2011275720","","PCT/EP2011/061490","WO2012/004338","Method for manufacturing of quinoline-3-carboxamides","STANDARD","2011-07-07","2010-07-09","GRANTED","Bock, Lillemor Maria; Holmberg, Par Henning; Jansson, Karl-Erik","Active Biotech AB","HENRY HUGHES IP LTD","C07D215/56"
"2011372747","2011372747","","PCT/EP2011/061226","WO2013/004290","Cyclic amine derivatives as EP4 receptor antagonists","STANDARD","2011-07-04","2011-07-04","GRANTED","Borriello, Manuela; Pucci, Sabrina; Stasi, Luigi Piero; Rovati, Lucio","Rottapharm Biotech S.r.l.","Spruson & Ferguson","C07D207/16"
"2011203033","2011203033","","","","Treatment of inflammatory bowel diseases with mammal beta defensins","STANDARD","2011-06-22","2008-07-18","LAPSED","Kjaer, Tanja Maria Rosenkilde; Kruse, Thomas; Mygind, Per Holse; Brinch, Karoline Sidelmann; Kjaerulff, Soren; Anderson, Birgitte","Novozymes Adenium Biotech A/S","Spruson & Ferguson","A61K38/17"
"2011268229","2011268229","","PCT/US2011/040819","WO2011/159976","Arthritis treatment","STANDARD","2011-06-17","2010-06-18","GRANTED","Simard, John","XBiotech Inc.","Spruson & Ferguson","A61K39/395"
"2011202876","2011202876","","","","Fluorescent cell markers","STANDARD","2011-06-16","2006-09-06","CEASED","Bovin, Nicolai; Korchagina, Elena; Henry, Stephen","KODE Biotech Limited","Parker, Stephen Robert","C07D311/78"
"2011367351","2011367351","","PCT/IB2011/052592","WO2012/150486","A composition for treating autoimmune disorders and methods thereof","STANDARD","2011-06-15","2011-05-02","GRANTED","Bhaskaran, Sunil; Vishwaraman, Mohan","Indus Biotech Private Limited","Spruson & Ferguson","A61K31/366"
"2011265956","2011265956","","PCT/KR2011/004118","WO2011/159050","Method for differentiating human neural progenitor cells into dopaminergic neurons, and medium for differentiation thereof","STANDARD","2011-06-07","2010-06-14","GRANTED","Moon, Ji-Sook","Cha Biotech Co. Ltd.","Spruson & Ferguson","C12N5/0793"
"2011259858","2011259858","","PCT/JP2011/062829","WO2011/152532","Cashew nut shell liquid having improved stability","STANDARD","2011-06-03","2010-06-03","GRANTED","Ito, Shinji; Nagashima, Kyo; Mochizuki, Masami; Ooiwa, Seika","SDS Biotech K.K.","FB Rice Pty Ltd","C11B5/00"
"2011257982","2011257982","","PCT/US2011/038463","WO2011/150410","Tailored oils produced from recombinant heterotrophic microorganisms","STANDARD","2011-05-27","2010-05-28","GRANTED","Franklin, Scott; Somanchi, Aravind; Wee, Janice; Rudenko, George; Moseley, Jeffrey L.; Rakitsky, Walt","Corbion Biotech, Inc.","Griffith Hack","C12P7/64"
"2011257983","2011257983","","PCT/US2011/038464","WO2011/150411","Food compositions comprising tailored oils","STANDARD","2011-05-27","2010-05-28","GRANTED","Franklin, Scott; Somanchi, Aravind; Wee, Janice; Rudenko, George; Moseley, Jeffrey L.; Rakitsky, Walt","Corbion Biotech, Inc.","Griffith Hack","A23D9/00"
"2011258295","2011258295","","PCT/US2011/037897","WO2011/150055","Methods, substrates, and systems useful for cell seeding of medical grafts","STANDARD","2011-05-25","2010-05-25","GRANTED","Hiles, Michael C.; Johnson, Chad E.; Fearnot, Neal E.; Payne, Thomas; Jankowski, Ronald","Cook Biotech Incorporated; Muffin Incorporated","Phillips Ormonde Fitzpatrick","A61L27/38"
